"","id","ASV","comparison","beta","se","qval","sample","tax"
"1","1","21b7fb1bcbc7f44279baf257d9f9feb2","groupoff or low",-0.359125600452048,0.234787892971659,0,"bottom","Proteobacteria_NA_NA_NA_NA"
"2","1","4a024ec4e58a1ebae58716efd917b887","groupoff or low",-0.580518763069416,0.282000202620148,0,"bottom","NA_NA_NA_NA_NA"
"3","1","b42b535fde1b76078a672f0d4e78f5b2","groupoff or low",0.534448105701407,0.406918861881974,1,"bottom","NA_NA_NA_NA_NA"
"4","1","a40d9fdcbc1222129f4236d0e86a81ce","groupoff or low",0.807880637911883,0.43022511812757,1,"bottom","NA_NA_NA_NA_NA"
"5","1","0dba9f68a4f76c50a7c7f7c5018361c6","groupoff or low",-0.0154146317951705,0.603707894982807,1,"bottom","NA_NA_NA_NA_NA"
"6","1","02ff683f04c7fd66f5565ea3be62f433","groupoff or low",-0.515883950929613,0.221112608330288,0,"bottom","NA_NA_NA_NA_NA"
"7","1","9927809b3b2e91186a8202b560868297","groupoff or low",1.40876549067329,0.496244325898323,0,"bottom","Proteobacteria_Alphaproteobacteria_NA_NA_NA"
"8","1","535bbfacbe1ca6426884017057716896","groupoff or low",0.5066466996808,0.334509197911919,0,"bottom","NA_NA_NA_NA_NA"
"9","1","d10456716c93b965218923037e030302","groupoff or low",0.799736488787187,0.476016545252487,1,"bottom","Proteobacteria_NA_NA_NA_NA"
"10","1","8f227b9e13eeed442f277c0e518a2efa","groupoff or low",-0.172408293838283,0.21335481438926,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"11","1","543c44931a0193e9f1fdce4d8a6ca8ec","groupoff or low",-0.0454805732257859,0.394622871457534,1,"bottom","NA_NA_NA_NA_NA"
"12","1","530d38e044e940b772f597ef2f5f2c70","groupoff or low",-0.169155616226987,0.228568772655117,0,"bottom","NA_NA_NA_NA_NA"
"13","1","3e9d5a6a665e70ecf213f710c69ee6f9","groupoff or low",0.330568685946637,0.364897652932254,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"14","1","719af18192e4ab0e5350498f83be64a1","groupoff or low",0.0916459174682223,0.138281119593797,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"15","1","f6fe871cfd8454f97623351bc623ce6a","groupoff or low",0.00625032777075124,0.196193016878112,1,"bottom","NA_NA_NA_NA_NA"
"16","1","141528e36462862c54ee79c00287d5de","groupoff or low",1.677436892366,0.46798754678054,1,"bottom","OD1_NA_NA_NA_NA"
"17","1","800544c4f6fd3d4472383481ff2e619d","groupoff or low",0.112029357185537,0.406374954735736,1,"bottom","NA_NA_NA_NA_NA"
"18","1","34b90235bd317a1a28f75c9449520718","groupoff or low",1.04364648630517,0.472887423245634,1,"bottom","Proteobacteria_NA_NA_NA_NA"
"19","1","7b772558e729a927067bf045697e1bd7","groupoff or low",-0.0548357210208592,0.253714907830102,1,"bottom","NA_NA_NA_NA_NA"
"20","1","d1ac2f2f6823993fbb866c578cb604fa","groupoff or low",-0.00160187460634104,0.285601354820406,1,"bottom","NA_NA_NA_NA_NA"
"21","1","48dcf0957126de814a63d51b0b587811","groupoff or low",0.0524601398080809,0.204918360509214,1,"bottom","NA_NA_NA_NA_NA"
"22","1","325cf2e9f07b860e97b5c575af036be1","groupoff or low",-0.219667996340155,0.311162284953089,0,"bottom","NA_NA_NA_NA_NA"
"23","1","83e0a87ec0a25eb8614caffb53d8f59a","groupoff or low",-0.276982688365873,0.247013150683189,0,"bottom","Proteobacteria_NA_NA_NA_NA"
"24","1","9c52e69701a3168c56d96b2cf064c95e","groupoff or low",-0.657614721417262,0.257576471568896,0,"bottom","Proteobacteria_NA_NA_NA_NA"
"25","1","85714e0f40fa7be0126c0b71cbc79f62","groupoff or low",-0.581272567797062,0.281050508439133,0,"bottom","Proteobacteria_NA_NA_NA_NA"
"26","1","0bb3f06f1beaebfd79fd9f444f23b733","groupoff or low",0.367167589654233,0.227248839353407,1,"bottom","NA_NA_NA_NA_NA"
"27","1","c1e4df0c1f024ca565d7c48050922d66","groupoff or low",-0.0153422095863638,0.35154135495013,0,"bottom","NA_NA_NA_NA_NA"
"28","1","78d76261bf3e8d3e4d515e7290731c9d","groupoff or low",1.18820929205125,0.340091412513208,0,"bottom","NA_NA_NA_NA_NA"
"29","1","89780ff36ffde5e0d34d4f47944d0e49","groupoff or low",0.845681155471625,0.473301212499254,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Acanthamoeba"
"30","1","d09c5516585e744464deb58a0a772b55","groupoff or low",0.406474761427573,0.402700777189846,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"31","1","3fdae6d3569040a4bdba924542dbaa6c","groupoff or low",0.168125528327884,0.327187906313165,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"32","1","cac294cc9ea3e5b297278b4305762fd4","groupoff or low",0.675859718186191,0.463791591900864,1,"bottom","NA_NA_NA_NA_NA"
"33","1","34905ed55f30e857e648fd8bf82da321","groupoff or low",0.130840002807431,0.562678024786819,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"34","1","7718a64dac8a737ac62163de054da17e","groupoff or low",-0.181310386679918,0.302689729172119,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
